moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"How to Create an Adaptive Learning Environment by Means of Virtual Organizations","Rodriguez, Sara; Palomino, Cecilia Giuffra; Chamoso, Pablo; Silveira, Ricardo Azambuja; Corchado, Juan M.","","","Uden, L; Liberona, D; Ristvej, J","LEARNING TECHNOLOGY FOR EDUCATION CHALLENGES, LTEC 2018","2018","2018","870","","","","","199","212","","10.1007/978-3-319-95522-3_17","7th International Workshop on Learning Technology for Education Challenges (LTEC)","AUG 06-10, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FLIPPED CLASSROOM EVALUATION USING KAHOOT AND MOODLE IN THE UNDERGRADUATE TEACHING LAB","Romero-Gavilan, Francisco; Garcia-Canadas, Jorge","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","1985","1990","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"ORGANIZATION OF STUDENTS' SELF-STUDY BY MEANS OF MOODLE SYSTEM FOR FOREIGN LANGUAGE LEARNING","Rudnitska, Kateryna V.; Drozdova, Veronika V.","","","","INFORMATION TECHNOLOGIES AND LEARNING TOOLS","2018","2018","63","1","","","","218","229","","10.33407/itlt.v63i1.1941","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Human Factors Considerations in Mobile Learning Management Systems","Sarrab, Mohamed; Al-Khanjari, Zuhoor; Alnaeli, Saleh; Bourdoucen, Hadj","","","Auer, ME; Tsiatsos, T","INTERACTIVE MOBILE COMMUNICATION TECHNOLOGIES AND LEARNING","2018","2018","725","","","","","372","383","","10.1007/978-3-319-75175-7_38","11th International Conference on Interactive Mobile Communication Technologies and Learning (IMCL)","NOV 30-DEC 01, 2017","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Distance Learning System Application for Maritime Specialists Preparing and Corresponding Challenges Analyzing","Shapo, Vladlen","","","Auer, ME; Zutin, DG","ONLINE ENGINEERING & INTERNET OF THINGS","2018","2018","22","","","","","1050","1057","","10.1007/978-3-319-64352-6_97","14th International Conference on Remote Engineering and Virtual Instrumentation (REV)","MAR 15-17, 2017","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Teacher's feedback using Moodleand blend learning","Snejana, Dineva","","","Vlada, M; Albeanu, G; Adascalitei, A; Popovici, M","PROCEEDINGS OF THE 13TH INTERNATIONAL CONFERENCE ON VIRTUAL LEARNING, ICVL 2018","2018","2018","","","","","","87","91","","","13th International Conference on Virtual Learning (ICVL 2018)","OCT 26-27, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Designing and Evaluating the Use of Smartphones to Facilitate Online Testing in Second-Language Teacher Education (SLTE): An Auto-Ethnographic Study","Solihati, Nani; Mulyono, Herri","","","","INTERNATIONAL JOURNAL OF EMERGING TECHNOLOGIES IN LEARNING","2018","2018","13","1","","","","124","137","","10.3991/ijet.v13i01.7683","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"The COMFOR-SA Virtual Learning Centre Becomes a Special Hub for Gaining New Modern Standards for the IT-ARMY E-Learning Programmes","Spinello, Enrico; Torbidone, Gianluca; Marchisio, Marina; Rabellino, Sergio","","","Roceanu, I; Beligan, D; Ciolan, L; Stefan, I","ELEARNING CHALLENGES AND NEW HORIZONS, VOL 1","2018","2018","","","","","","479","486","","10.12753/2066-026X-18-068","14th International Scientific Conference on eLearning and Software for Education - eLearning Challenges and New Horizons","APR 19-20, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Virtual Laboratory with Experiment Manager Implemented into Moodle","Stark, Erich; Bistak, Pavol; Kucera, Erik","","","Ciganek, J; Kozak, S; Kozakova, A","2018 CYBERNETICS & INFORMATICS (K&I)","2018","2018","","","","","","","","","","29th International Conference on Cybernetics & Informatics (K&I)","JAN 31-FEB 03, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Automatic Error Detection and Hint Generation in the Teaching of Formal Languages Syntax Using Correctwriting Question Type for Moodle LMS","Sychev, O. A.; Mamontov, D. P.","","","","PROCEEDINGS OF THE 2018 3RD RUSSIAN-PACIFIC CONFERENCE ON COMPUTER TECHNOLOGY AND APPLICATIONS (RPC)","2018","2018","","","","","","","","","","3rd Russian-Pacific Conference on Computer Technology and Applications (RPC)","AUG 18-25, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"APPLICATION OF THE TECHNOLOGY FLIPPED CLASSROOM IN THE COURSE STUDY LINEAR ALGEBRA AND ANALYTICAL GEOMETRY","Tarbokova, T.; Ustinova, I.; Rozhkova, O.","","","Chova, LG; Martinez, AL; Torres, IC","12TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED)","2018","2018","","","","","","4795","4802","","","12th International Technology, Education and Development Conference (INTED)","MAR 05-07, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Interfaces and Services for Integrating Games and Game Components into Competence Based Courses within Learning Management Systems","Then, Matthias; Wallenborn, Benjamin; Nussbaumer, Alexander; Fuchs, Michael; Fuchs, Simon; Heminje, Matthias","","","","PROCEEDINGS OF 2018 IEEE GLOBAL ENGINEERING EDUCATION CONFERENCE (EDUCON) - EMERGING TRENDS AND CHALLENGES OF ENGINEERING EDUCATION","2018","2018","","","","","","1787","1796","","","IEEE Global Engineering Education Conference (EDUCON) - Emerging Trends and Challenges of Engineering Education","APR 17-20, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Blended Learning Methodology for Library Professionals "Carol I" Central University Library","Tomescu, Silvia-Adriana","","","Roceanu, I; Topor, S; Holotescu, C; Radu, C; Nitu, F; Grosseck, G; Radoi, M","ELEARNING CHALLENGES AND NEW HORIZONS, VOL 4","2018","2018","","","","","","436","442","","10.12753/2066-026X-18-276","14th International Scientific Conference on eLearning and Software for Education - eLearning Challenges and New Horizons","APR 19-20, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"E-learning at Slovak University of Agriculture in Nitra","Tothova, Darina","","","Turcani, M; Balogh, Z; Munk, M; Kapusta, J; Benko, L","DIVAI 2018: 12TH INTERNATIONAL SCIENTIFIC CONFERENCE ON DISTANCE LEARNING IN APPLIED INFORMATICS","2018","2018","","","","","","195","204","","","12th International Scientific Conference on Distance Learning in Applied Informatics (DIVAI)","MAY 02-04, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"USING INFORMATION AND COMMUNICATION TECHNOLOGIES IN THE PROCESS OF TEACHING FOREIGN LANGUAGES: THE EXPERIENCE OF UKRAINE AND GREECE","Trotsko, Anna V.; Korotkova, Yuliia M.","","","","INFORMATION TECHNOLOGIES AND LEARNING TOOLS","2018","2018","68","6","","","","166","180","","10.33407/itlt.v68i6.2340","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Teaching the National Written Language to Deaf Students: A New Approach","Volpato, Laura; Hilzensauer, Marlene; Krammer, Klaudia; Chan, Melanie","","","Miesenberger, K; Kouroupetroglou, G","COMPUTERS HELPING PEOPLE WITH SPECIAL NEEDS, PT I","2018","2018","10896","","","","","163","171","","10.1007/978-3-319-94277-3_28","16th International Conference on Computers Helping People with Special Needs (ICCHP)","JUL 11-13, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Automated Essay Scoring System Based on Rubric","Yamamoto, Megumi; Umemura, Nobuo; Kawano, Hiroyuki","","","Lee, R","APPLIED COMPUTING & INFORMATION TECHNOLOGY","2018","2018","727","","","","","177","190","","10.1007/978-3-319-64051-8_11","5th International Conference on Applied Computing and Information Technology (ACIT)","JUL 09-13, 2017","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"A Method for Improving Production Management Training by Integrating an Industry 4.0 Innovation Center in China","Yang, Shun; Hamann, Karin; Haefner, Benjamin; Wu, Chuan; Lanza, Gisela","","","Mourtzis, D; Chryssolouris, G","8TH CIRP SPONSORED CONFERENCE ON LEARNING FACTORIES (CLF 2018) - ADVANCED ENGINEERING EDUCATION & TRAINING FOR MANUFACTURING INNOVATION","2018","2018","23","","","","","213","218","","10.1016/j.promfg.2018.04.019","8th International CIRP Conference on Learning Factories (CLF) - Advanced Engineering Education and Training for Manufacturing Innovation","APR, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"DEVELOPMENT OF AN OPEN COURSEWARE (OCW) WITH AUDIO-VISUAL MATERIAL TO SUPPORT THE STUDY OF THERMODYNAMICS AND THERMAL ENGINEERING","Zabalza, Ignacio; Pena, Begona; Maria Llera, Eva; Uson, Sergio; Martinez, Amaya; Miguel Romeo, Luis","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","4063","4067","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"MANAGEMENT OF EDUCATIONAL PROJECTS IN SECURITY-ORIENTED SYSTEMS BY MEANS OF THE VIRTUAL SITUATIONAL CENTER","Zachko, Oleg B.; Kobylkin, Dmytro S.","","","","INFORMATION TECHNOLOGIES AND LEARNING TOOLS","2018","2018","65","3","","","","12","24","","10.33407/itlt.v65i3.2237","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"CONCEPT FOR LINKING LEARNING ANALYTICS AND LEARNING STYLES IN E-LEARNING ENVIRONMENTS","Zaric, N.; Roepke, R.; Schroeder, U.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","4822","4829","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Designing Smart Apps to Enhance Learners' Engagement in Online Learning","Zhang, Xiangyang; Hung, Shu-Chiu; Zhang, Linda","","","Li, KC; Yuen, KS; Wong, BTM","INNOVATIONS IN OPEN AND FLEXIBLE EDUCATION","2018","2018","","","","","","121","131","","10.1007/978-981-10-7995-5_11","2nd International Conference on Open and Flexible Education (ICOFE)","JUL 16-17, 2015","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Predicting learning styles based on students' learning behaviour using correlation analysis","Xiao, Li Ling; Rahman, Siti Soraya Binti Abdul","","","","CURRENT SCIENCE","DEC 10 2017","2017","113","11","","","","2090","2096","","10.18520/cs/v113/i11/2090-2096","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Accessible platforms for e-learning: A case study","Batanero, Concha; Fernandez-Sanz, Luis; Piironen, Antti K.; Holvikivi, Jaana; Ramon Hilera, Jose; Oton, Salvador; Alonso, Jaime","","","","COMPUTER APPLICATIONS IN ENGINEERING EDUCATION","NOV 2017","2017","25","6","","","","1018","1037","","10.1002/cae.21852","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"BLENDED LEARNING ENVIRONMENT: AN APPROACH TO ENHANCE STUDENTS'S LEARNING EXPERIENCES OUTSIDE SCHOOL (LEOS)","Coll, Sandhya Devi; Treagust, David","","","","MIER-JOURNAL OF EDUCATIONAL STUDIES TRENDS AND PRACTICES","NOV 2017","2017","7","2","","","","121","134","","","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"METACOGNITION IN THE E-LEARNING ENVIRONMENT: A SUCCESSFUL PROPOSITION FOR INCLUSIVE EDUCATION","Berizzi, Giovanna; Di Barbora, Eugenia; Vulcani, Maddalena","","","","JOURNAL OF E-LEARNING AND KNOWLEDGE SOCIETY","SEP 2017","2017","13","3","","","","47","57","","10.20368/1971-8829/1381","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FOREIGN MONOLOGUE TEACHING: AN INTEGRATED BASIS","Bezukladnikov, K. E.; Nazarova, A., V","","","","YAZYK I KULTURA-LANGUAGE AND CULTURE","SEP 2017","2017","","39","","","","135","153","","10.17223/19996195/39/9","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
